millis;micros;d1;d2;accx;accy;accz;hgx;hgy;hgz;gyrox;gyroy;gyroz
25765;25766416;6387168;8396256;-0.048;1.036;-0.296;0.2255;0.5125;-0.1435;-1;-1;-1
25776;25776880;6380512;8396256;-0.068;1.052;-0.292;0.205;0.492;-0.205;-1;-1;-1
25788;25789960;6394336;8395744;-0.064;1.052;-0.28;0.123;0.4715;-0.0615;-1;-1;-1
25800;25801296;6388704;8395744;-0.056;1.048;-0.28;0.164;0.5125;-0.1025;-1;-1;-1
25812;25813480;6388704;8395744;-0.052;1.048;-0.272;0.205;0.4715;-0.164;-1;-1;-1
25823;25823944;6393824;8395744;-0.056;1.052;-0.264;0.2255;0.4305;-0.082;-1;-1;-1
25835;25836176;6387168;8395744;-0.064;1.06;-0.288;0.1845;0.451;-0.0615;-1;-1;-1
25847;25848408;6393824;8395744;-0.048;1.048;-0.276;0.2255;0.5125;-0.1435;-1;-1;-1
25858;25858880;6391776;8395744;-0.072;1.056;-0.276;0.2255;0.492;-0.041;-1;-1;-1
25870;25871072;6391264;8395744;-0.064;1.048;-0.268;0.1845;0.3895;-0.1025;-1;-1;-1
25882;25883280;6392288;8395744;-0.052;1.052;-0.284;0.2255;0.5125;-0.1435;-1;-1;-1
25894;25895504;6389216;8395744;-0.068;1.056;-0.268;0.1435;0.451;-0.1435;-1;-1;-1
25905;25905960;6394336;8395744;-0.056;1.048;-0.24;0.287;0.492;-0.1435;-1;-1;-1
25917;25918192;6392288;8395744;-0.068;1.056;-0.236;0.246;0.4305;-0.1025;-1;-1;-1
25929;25930408;6390240;8395744;-0.06;1.044;-0.264;0.2665;0.451;-0.123;-1;-1;-1
25942;25942672;6395360;8395744;-0.044;1.044;-0.272;0.164;0.492;-0.1025;-1;-1;-1
25954;25954904;6390240;8395744;-0.06;1.052;-0.268;0.2255;0.492;-0.0615;-1;-1;-1
25966;25967104;6390240;8395744;-0.048;1.048;-0.268;0.164;0.451;-0.123;-1;-1;-1
25978;25979272;6394336;8395744;-0.056;1.04;-0.264;0.1435;0.533;-0.1025;-1;-1;-1
25989;25989728;6391264;8395744;-0.056;1.044;-0.26;0.1435;0.41;-0.1025;-1;-1;-1
26001;26001936;6393312;8395744;-0.052;1.04;-0.288;0.2255;0.451;-0.1025;-1;-1;-1
26013;26014152;6388704;8395744;-0.056;1.036;-0.284;0.123;0.492;-0.123;-1;-1;-1
26025;26026368;6393824;8395744;-0.056;1.056;-0.272;0.2255;0.4305;-0.082;-1;-1;-1
26036;26036840;6394336;8395744;-0.052;1.048;-0.268;0.205;0.451;-0.1845;-1;-1;-1
26048;26049040;6393824;8395744;-0.056;1.036;-0.272;0.1025;0.5125;-0.1435;-1;-1;-1
26060;26061208;6393312;8395744;-0.052;1.036;-0.28;0.205;0.4305;-0.1845;-1;-1;-1
26071;26071648;6393312;8395744;-0.048;1.044;-0.276;0.1845;0.533;-0.1435;-1;-1;-1
26083;26083880;6385120;8395744;-0.056;1.044;-0.296;0.205;0.451;-0.041;-1;-1;-1
26095;26096088;6392800;8395232;-0.048;1.064;-0.276;0.1845;0.4715;-0.164;-1;-1;-1
26107;26108288;6393312;8395232;-0.06;1.052;-0.284;0.246;0.451;-0.164;-1;-1;-1
26118;26118728;6392288;8395232;-0.056;1.044;-0.276;0.164;0.492;-0.1435;-1;-1;-1
26130;26130936;6393824;8395232;-0.052;1.056;-0.284;0.1845;0.451;-0.164;-1;-1;-1
26142;26143144;6395360;8395232;-0.048;1.052;-0.268;0.246;0.4305;-0.082;-1;-1;-1
26155;26155344;6388192;8395232;-0.064;1.048;-0.272;0.1845;0.451;-0.123;-1;-1;-1
26167;26167552;6389728;8395232;-0.044;1.036;-0.268;0.164;0.451;-0.164;-1;-1;-1
26179;26179768;6388192;8395232;-0.056;1.052;-0.288;0.205;0.451;-0.041;-1;-1;-1
26191;26191960;6391264;8395232;-0.048;1.052;-0.28;0.164;0.492;-0.164;-1;-1;-1
26202;26202448;6392800;8395232;-0.04;1.056;-0.28;0.205;0.4715;-0.082;-1;-1;-1
26214;26214624;6393824;8395232;-0.052;1.032;-0.28;0.205;0.492;-0.1435;-1;-1;-1
26226;26226784;6391264;8395232;-0.056;1.048;-0.28;0.1845;0.4305;-0.082;-1;-1;-1
26238;26239864;6388704;8395232;-0.06;1.056;-0.276;0.287;0.451;-0.123;-1;-1;-1
26249;26249464;6394336;8395232;-0.048;1.052;-0.284;0.2255;0.4715;-0.082;-1;-1;-1
26261;26261616;6393312;8395232;-0.036;1.048;-0.268;0.2255;0.4715;-0.1025;-1;-1;-1
26273;26274664;6391776;8395232;-0.044;1.032;-0.28;0.1845;0.492;-0.1025;-1;-1;-1
26284;26284216;6392288;8395232;-0.044;1.044;-0.256;0.1845;0.492;-0.205;-1;-1;-1
26296;26296456;6396896;8395232;-0.052;1.052;-0.284;0.164;0.5535;-0.041;-1;-1;-1
26308;26308656;6392288;8394208;-0.068;1.048;-0.26;0.2665;0.4715;-0.123;-1;-1;-1
26320;26321688;6389728;8394208;-0.048;1.044;-0.272;0.205;0.5125;-0.1435;-1;-1;-1
26331;26331312;6389216;8394208;-0.044;1.036;-0.28;0.123;0.533;-0.1435;-1;-1;-1
26343;26343528;6392288;8394208;-0.052;1.044;-0.264;0.205;0.4715;-0.1025;-1;-1;-1
26355;26356576;6388704;8394208;-0.048;1.052;-0.296;0.1435;0.5125;-0.1025;-1;-1;-1
26368;26368792;6391264;8394208;-0.06;1.052;-0.276;0.205;0.4715;-0.164;-1;-1;-1
26380;26380976;6390752;8394208;-0.06;1.048;-0.272;0.246;0.492;-0.0205;-1;-1;-1
26392;26393176;6391264;8394208;-0.06;1.048;-0.284;0.1435;0.492;-0.0615;-1;-1;-1
26404;26405336;6391776;8393696;-0.052;1.06;-0.288;0.123;0.451;-0.0615;-1;-1;-1
26415;26415752;6394336;8393696;-0.048;1.04;-0.268;0.164;0.4715;-0.1025;-1;-1;-1
26427;26428016;6393824;8393696;-0.052;1.052;-0.276;0.246;0.451;-0.0615;-1;-1;-1
26439;26440264;6394848;8393696;-0.052;1.044;-0.276;0.123;0.492;-0.0615;-1;-1;-1
26451;26452456;6392288;8393696;-0.048;1.044;-0.276;0.1435;0.451;-0.123;-1;-1;-1
26462;26462920;6390240;8393696;-0.052;1.048;-0.3;0.123;0.492;-0.123;-1;-1;-1
26474;26475144;6395360;8393696;-0.048;1.032;-0.268;0.205;0.492;-0.164;-1;-1;-1
26486;26487336;6391264;8393696;-0.064;1.056;-0.272;0.205;0.492;-0.0205;-1;-1;-1
26497;26497784;6392800;8393696;-0.048;1.048;-0.268;0.164;0.4305;-0.164;-1;-1;-1
26509;26509992;6391264;8393696;-0.036;1.048;-0.264;0.2255;0.41;-0.164;-1;-1;-1
26521;26522264;6389216;8393696;-0.064;1.048;-0.28;0.2255;0.5125;-0.3075;-1;-1;-1
26533;26534504;6391264;8393696;-0.044;1.044;-0.288;0.1845;0.5125;-0.1435;-1;-1;-1
26544;26544944;6390752;8393696;-0.044;1.048;-0.276;0.1845;0.4715;-0.123;-1;-1;-1
26556;26557104;6390752;8393696;-0.048;1.044;-0.304;0.164;0.4715;-0.1025;-1;-1;-1
26568;26569320;6393312;8393696;-0.06;1.044;-0.28;0.2255;0.4305;-0.082;-1;-1;-1
26580;26581536;6385120;8393696;-0.068;1.06;-0.288;0.1435;0.4305;-0.1435;-1;-1;-1
26591;26591984;6387168;8393696;-0.044;1.044;-0.276;0.164;0.492;-0.123;-1;-1;-1
26603;26604168;6392288;8393184;-0.056;1.052;-0.276;0.164;0.4715;-0.123;-1;-1;-1
26615;26616392;6394336;8393184;-0.068;1.056;-0.272;0.1845;0.451;-0.041;-1;-1;-1
26626;26626832;6395360;8393184;-0.072;1.056;-0.264;0.246;0.4305;-0.164;-1;-1;-1
26638;26639024;6392288;8393184;-0.056;1.024;-0.272;0.123;0.4715;-0.082;-1;-1;-1
26650;26651232;6393824;8393184;-0.048;1.044;-0.276;0.123;0.4305;-0.1435;-1;-1;-1
26662;26663448;6392288;8393184;-0.06;1.044;-0.28;0.1845;0.5125;-0.1435;-1;-1;-1
26673;26673888;6394336;8393184;-0.056;1.04;-0.28;0.1025;0.533;-0.041;-1;-1;-1
26685;26686088;6393824;8393184;-0.052;1.044;-0.272;0.1435;0.5535;0.041;-1;-1;-1
26697;26698336;6394336;8393184;-0.06;1.06;-0.292;0.246;0.451;-0.0615;-1;-1;-1
26710;26710504;6390752;8393184;-0.052;1.052;-0.256;0.1435;0.533;-0.123;-1;-1;-1
26722;26722736;6388704;8393184;-0.056;1.044;-0.276;0.205;0.369;-0.1435;-1;-1;-1
26734;26734944;6394848;8393184;-0.06;1.056;-0.268;0.164;0.615;-0.041;-1;-1;-1
26746;26747168;6385120;8393184;-0.06;1.052;-0.252;0.1845;0.492;-0.0615;-1;-1;-1
26757;26757600;6394848;8393184;-0.056;1.044;-0.268;0.2255;0.5535;-0.082;-1;-1;-1
26769;26769808;6394336;8393184;-0.048;1.04;-0.268;0.164;0.533;-0.041;-1;-1;-1
26781;26781984;6391264;8393184;-0.064;1.044;-0.28;0.2255;0.451;-0.164;-1;-1;-1
26793;26794144;6392800;8393184;-0.048;1.04;-0.284;0.164;0.4715;-0.1435;-1;-1;-1
26804;26805488;6393824;8392672;-0.052;1.052;-0.28;0.205;0.451;-0.1025;-1;-1;-1
26816;26816848;6390752;8392672;-0.056;1.048;-0.276;0.205;0.451;-0.1435;-1;-1;-1
26828;26829048;6393312;8392672;-0.064;1.056;-0.272;0.164;0.4715;-0.082;-1;-1;-1
26839;26839504;6393824;8392672;-0.056;1.036;-0.28;0.123;0.492;-0.082;-1;-1;-1
26851;26851720;6390240;8392672;-0.06;1.056;-0.276;0.1845;0.451;-0.1025;-1;-1;-1
26863;26863904;6395360;8392672;-0.048;1.044;-0.276;0.1845;0.4715;-0.0615;-1;-1;-1
26875;26876120;6394848;8392672;-0.056;1.044;-0.292;0.164;0.5125;-0.1435;-1;-1;-1
26886;26886584;6393824;8392672;-0.052;1.048;-0.288;0.1845;0.451;-0.123;-1;-1;-1
26898;26898760;6394336;8392672;-0.052;1.048;-0.28;0.1845;0.4305;-0.123;-1;-1;-1
26910;26910976;6389728;8392160;-0.064;1.052;-0.256;0.164;0.4305;-0.041;-1;-1;-1
26923;26923192;6395360;8392160;-0.056;1.064;-0.296;0.287;0.4715;-0.1845;-1;-1;-1
26935;26935392;6393312;8392160;-0.048;1.048;-0.28;0.2255;0.451;-0.1025;-1;-1;-1
26947;26948464;6393312;8392160;-0.044;1.048;-0.264;0.246;0.492;-0.2665;-1;-1;-1
26959;26960680;6391776;8392160;-0.044;1.044;-0.276;0.164;0.492;-0.123;-1;-1;-1
26970;26970232;6396384;8392160;-0.056;1.044;-0.28;0.1435;0.492;-0.328;-1;-1;-1
26982;26982448;6390240;8392160;-0.036;1.052;-0.276;0.123;0.5125;-0.123;-1;-1;-1
26994;26995504;6394336;8392160;-0.064;1.052;-0.276;0.164;0.4715;-0.164;-1;-1;-1
27006;27007720;6393824;8392160;-0.036;1.024;-0.276;0.246;0.5125;-0.1435;-1;-1;-1
27017;27017360;6392800;8391648;-0.06;1.056;-0.288;0.205;0.4715;-0.082;-1;-1;-1
27029;27029568;6394336;8391648;-0.064;1.056;-0.28;0.1845;0.533;-0.205;-1;-1;-1
27041;27042664;6389216;8391648;-0.06;1.052;-0.276;0.2255;0.4305;-0.0615;-1;-1;-1
27052;27052288;6392288;8391648;-0.064;1.056;-0.268;0.2255;0.451;-0.123;-1;-1;-1
27064;27064464;6393824;8391648;-0.044;1.052;-0.28;0.2255;0.451;-0.1025;-1;-1;-1
27076;27076664;6393824;8391648;-0.052;1.048;-0.268;0.1845;0.533;-0.41;-1;-1;-1
27088;27089760;6393312;8391648;-0.036;1.052;-0.292;0.1025;0.615;-0.1025;-1;-1;-1
27099;27099336;6396896;8391648;-0.064;1.056;-0.268;0.2255;0.4715;-0.082;-1;-1;-1
27111;27111536;6388192;8391648;-0.06;1.044;-0.268;0.246;0.3895;-0.082;-1;-1;-1
27123;27123760;6393824;8391648;-0.06;1.036;-0.3;0.1435;0.4305;-0.1845;-1;-1;-1
27136;27136832;6395360;8391648;-0.052;1.052;-0.28;0.164;0.4715;-0.0205;-1;-1;-1
27148;27149032;6392288;8391648;-0.06;1.048;-0.272;0.164;0.451;-0.1025;-1;-1;-1
27160;27161240;6393824;8391648;-0.052;1.072;-0.276;0.246;0.5125;-0.123;-1;-1;-1
27172;27173432;6394848;8391648;-0.064;1.048;-0.288;0.1435;0.533;-0.082;-1;-1;-1
27183;27183856;6393312;8391648;-0.048;1.064;-0.24;0.1435;0.451;-0.1025;-1;-1;-1
27195;27196072;6390240;8391648;-0.056;1.052;-0.26;0.246;0.451;-0.205;-1;-1;-1
27207;27208296;6388192;8391648;-0.04;1.048;-0.276;0.1845;0.5125;-0.041;-1;-1;-1
27219;27220488;6391776;8391136;-0.06;1.052;-0.264;0.205;0.451;-0.1435;-1;-1;-1
27230;27230960;6393312;8391136;-0.064;1.056;-0.28;0.205;0.5125;-0.1435;-1;-1;-1
27242;27243152;6388704;8391136;-0.044;1.052;-0.26;0.2665;0.4305;-0.164;-1;-1;-1
27254;27255384;6391264;8391136;-0.056;1.04;-0.256;0.1845;0.4715;0.0615;-1;-1;-1
27265;27265832;6391776;8391136;-0.052;1.056;-0.272;0.1845;0.4715;-0.082;-1;-1;-1
27277;27278016;6389728;8391136;-0.044;1.044;-0.28;0.123;0.5125;-0.205;-1;-1;-1
27289;27290200;6393824;8391136;-0.048;1.052;-0.256;0.1435;0.5125;-0.164;-1;-1;-1
27301;27302368;6394848;8391136;-0.052;1.048;-0.28;0.1435;0.5125;-0.164;-1;-1;-1
27312;27312840;6391776;8391136;-0.052;1.048;-0.284;0.2255;0.5125;-0.041;-1;-1;-1
27324;27325088;6391264;8390624;-0.048;1.036;-0.276;0.2255;0.451;-0.205;-1;-1;-1
27336;27337328;6389728;8390624;-0.056;1.044;-0.272;0.2255;0.4715;-0.164;-1;-1;-1
27348;27349496;6392800;8390624;-0.04;1.032;-0.272;0.164;0.41;-0.0615;-1;-1;-1
27359;27359968;6393824;8390624;-0.06;1.048;-0.276;0.2255;0.533;-0.205;-1;-1;-1
27371;27372160;6391264;8390624;-0.056;1.052;-0.26;0.246;0.451;0;-1;-1;-1
27383;27384376;6393824;8390624;-0.052;1.044;-0.272;0.205;0.5125;-0.123;-1;-1;-1
27394;27394792;6392800;8390624;-0.052;1.052;-0.276;0.205;0.451;-0.1025;-1;-1;-1
27406;27406960;6394336;8390624;-0.06;1.056;-0.268;0.1435;0.4715;-0.123;-1;-1;-1
27418;27419152;6391776;8390624;-0.06;1.044;-0.232;0.1845;0.4715;-0.1845;-1;-1;-1
27430;27431320;6390240;8390624;-0.06;1.048;-0.284;0.2665;0.3895;-0.082;-1;-1;-1
27441;27441800;6391776;8390624;-0.052;1.048;-0.28;0.164;0.6355;-0.1025;-1;-1;-1
27453;27453992;6390240;8390624;-0.052;1.048;-0.268;0.246;0.4715;-0.0615;-1;-1;-1
27465;27466184;6391264;8390624;-0.06;1.044;-0.28;0.1845;0.492;-0.082;-1;-1;-1
27478;27478384;6393312;8390624;-0.072;1.06;-0.288;0.1845;0.4715;-0.1025;-1;-1;-1
27490;27490632;6394336;8390624;-0.048;1.048;-0.3;0.205;0.451;-0.2665;-1;-1;-1
27502;27502808;6391264;8390624;-0.052;1.052;-0.28;0.1435;0.451;-0.1845;-1;-1;-1
27514;27515024;6394336;8390624;-0.064;1.064;-0.276;0.205;0.451;-0.1845;-1;-1;-1
27525;27525504;6394848;8389600;-0.052;1.044;-0.272;0.1845;0.451;-0.1025;-1;-1;-1
27537;27537680;6395872;8389600;-0.06;1.044;-0.28;0.1845;0.6355;0.041;-1;-1;-1
27549;27549920;6391264;8389600;-0.036;1.04;-0.272;0.1435;0.533;-0.1845;-1;-1;-1
27561;27562104;6393824;8389600;-0.056;1.048;-0.26;0.287;0.451;-0.1435;-1;-1;-1
27572;27572576;6394336;8389600;-0.04;1.044;-0.284;0.164;0.4305;-0.0615;-1;-1;-1
27584;27584824;6396384;8389600;-0.052;1.048;-0.268;0.1845;0.533;-0.1025;-1;-1;-1
27596;27596984;6394336;8389600;-0.056;1.044;-0.264;0.205;0.451;-0.1025;-1;-1;-1
27607;27607392;6393824;8389600;-0.048;1.052;-0.268;0.1845;0.4715;-0.123;-1;-1;-1
27619;27619616;6393312;8389600;-0.06;1.044;-0.268;0.1845;0.4715;-0.1435;-1;-1;-1
27631;27631816;6393824;8389600;-0.048;1.044;-0.276;0.205;0.4715;-0.164;-1;-1;-1
27643;27643992;6392288;8389600;-0.052;1.056;-0.28;0.205;0.492;-0.1435;-1;-1;-1
27654;27654472;6395360;8389600;-0.06;1.056;-0.276;0.164;0.4715;-0.123;-1;-1;-1
27666;27666664;6391776;8389600;-0.04;1.028;-0.26;0.123;0.451;-0.1845;-1;-1;-1
27678;27678872;6386656;8389600;-0.036;1.04;-0.272;0.164;0.492;-0.164;-1;-1;-1
27691;27691064;6390752;8389600;-0.052;1.044;-0.268;0.1025;0.5125;-0.1435;-1;-1;-1
27703;27704144;6394336;8389600;-0.048;1.036;-0.276;0.1845;0.4305;-0.1435;-1;-1;-1
27715;27716368;6386144;8389600;-0.048;1.028;-0.26;0.164;0.492;-0.1435;-1;-1;-1
27727;27728576;6394336;8389088;-0.052;1.052;-0.28;0.123;0.533;-0.1435;-1;-1;-1
27738;27738232;6389216;8389088;-0.044;1.052;-0.284;0.1845;0.492;-0.1435;-1;-1;-1
27750;27751240;6394336;8389088;-0.06;1.06;-0.256;0.205;0.4715;-0.164;-1;-1;-1
27762;27763440;6394848;8389088;-0.016;1.044;-0.268;0.1845;0.492;-0.082;-1;-1;-1
27774;27775664;6389216;8389088;-0.052;1.06;-0.268;0.3075;0.3485;-0.0615;-1;-1;-1
27785;27785264;6391264;8389088;-0.06;1.052;-0.268;0.164;0.492;-0.082;-1;-1;-1
27797;27798312;6389216;8389088;-0.048;1.052;-0.28;0.0615;0.492;-0.041;-1;-1;-1
27809;27810472;6393824;8389088;-0.048;1.044;-0.264;0.328;0.5125;-0.205;-1;-1;-1
27820;27820104;6394336;8389088;-0.052;1.044;-0.256;0.2665;0.5125;-0.164;-1;-1;-1
27832;27832376;6392800;8388576;-0.072;1.032;-0.288;-0.0205;0.7175;-0.0615;-1;-1;-1
27844;27845424;6385120;8388576;-0.044;1.032;-0.284;0.246;0.4715;-0.1845;-1;-1;-1
27856;27857624;6391776;8388576;-0.044;1.036;-0.268;0.1845;0.492;-0.1025;-1;-1;-1
27867;27867256;6391264;8388576;-0.056;1.048;-0.288;0.2255;0.4715;-0.1435;-1;-1;-1
27879;27880280;6394848;8388576;-0.056;1.052;-0.284;0.123;0.451;-0.1025;-1;-1;-1
27891;27892440;6394848;8388576;-0.044;1.04;-0.304;0.205;0.3895;-0.164;-1;-1;-1
27904;27904592;6397920;8388576;-0.052;1.048;-0.276;0.164;0.451;-0.082;-1;-1;-1
27916;27916776;6392288;8388576;-0.056;1.048;-0.28;0.1845;0.4715;-0.1025;-1;-1;-1
27928;27929024;6396384;8388064;-0.052;1.052;-0.28;0.246;0.451;-0.0205;-1;-1;-1
27940;27941224;6389728;8388064;-0.068;1.068;-0.308;0.1435;0.451;-0.164;-1;-1;-1
27951;27951680;6389216;8388064;-0.056;1.052;-0.26;0.1845;0.533;-0.123;-1;-1;-1
27963;27963896;6392288;8388064;-0.052;1.036;-0.332;0.1845;0.492;-0.123;-1;-1;-1
27975;27976072;6391776;8388064;-0.04;1.044;-0.268;0.164;0.5125;-0.1025;-1;-1;-1
27987;27988280;6393824;8388064;-0.064;1.044;-0.26;0.1845;0.533;-0.041;-1;-1;-1
27998;27998720;6394336;8388064;-0.06;1.048;-0.296;0.2255;0.4715;-0.041;-1;-1;-1
28010;28010920;6387680;8388064;-0.04;1.036;-0.276;0.205;0.41;0;-1;-1;-1
28022;28023096;6394848;8388064;-0.056;1.052;-0.264;0.205;0.41;-0.0205;-1;-1;-1
28033;28033536;6394848;8387040;-0.04;1.056;-0.284;0.164;0.451;-0.0615;-1;-1;-1
28045;28045704;6392800;8387040;-0.056;1.044;-0.256;0.246;0.3895;-0.164;-1;-1;-1
28057;28057952;6393824;8387040;-0.064;1.048;-0.28;0.123;0.4715;-0.1845;-1;-1;-1
28069;28070224;6390240;8387040;-0.06;1.044;-0.28;0.2255;0.451;-0.082;-1;-1;-1
28080;28080672;6391264;8387040;-0.056;1.052;-0.272;0.164;0.492;-0.082;-1;-1;-1
28092;28092824;6396896;8387040;-0.064;1.052;-0.292;0.205;0.4715;-0.164;-1;-1;-1
28104;28105032;6391776;8387040;-0.056;1.04;-0.268;0.2665;0.451;-0.123;-1;-1;-1
28116;28117248;6391776;8387040;-0.052;1.044;-0.284;0.205;0.4305;-0.041;-1;-1;-1
28127;28128576;6392288;8387552;-0.056;1.044;-0.268;0.1435;0.492;-0.1025;-1;-1;-1
28139;28139880;6392800;8387552;-0.052;1.04;-0.272;0.1845;0.533;-0.082;-1;-1;-1
28151;28152080;6392800;8387552;-0.056;1.04;-0.268;0.246;0.451;-0.164;-1;-1;-1
28162;28162512;6393824;8387552;-0.056;1.048;-0.276;0.082;0.492;0;-1;-1;-1
28174;28174728;6393824;8387552;-0.064;1.04;-0.284;0.1435;0.3075;-0.082;-1;-1;-1
28186;28186960;6389216;8387552;-0.048;1.052;-0.28;0.205;0.451;-0.0615;-1;-1;-1
28198;28199168;6396384;8387552;-0.064;1.056;-0.272;0.2255;0.451;-0.0205;-1;-1;-1
28209;28209600;6391776;8387552;-0.048;1.048;-0.276;0.1845;0.3075;-0.2255;-1;-1;-1
28221;28221808;6391776;8387552;-0.056;1.044;-0.276;0.164;0.451;-0.164;-1;-1;-1
28233;28234000;6390240;8386528;-0.052;1.048;-0.268;0.1845;0.4305;-0.164;-1;-1;-1
28246;28246184;6390752;8386528;-0.04;1.052;-0.3;0.2665;0.451;-0.1025;-1;-1;-1
28258;28258384;6390752;8386528;-0.048;1.048;-0.288;0.1025;0.533;-0.0205;-1;-1;-1
28270;28271416;6396384;8386528;-0.064;1.072;-0.272;0.369;0.369;-0.0615;-1;-1;-1
28282;28283576;6391264;8386528;-0.044;1.048;-0.28;0.205;0.533;-0.041;-1;-1;-1
28293;28293208;6392288;8386528;-0.056;1.068;-0.308;0.0615;0.5945;-0.1025;-1;-1;-1
28305;28306296;6393824;8386528;-0.052;1.048;-0.296;0.164;0.451;-0.0205;-1;-1;-1
28317;28318464;6393312;8386528;-0.064;1.052;-0.268;0.164;0.5125;-0.123;-1;-1;-1
28329;28330712;6393824;8386528;-0.06;1.048;-0.26;0.123;0.533;-0.1435;-1;-1;-1
28340;28340320;6393312;8387040;-0.056;1.056;-0.28;0.164;0.4715;-0.205;-1;-1;-1
28352;28352592;6394336;8387040;-0.056;1.052;-0.284;0.1025;0.492;-0.1025;-1;-1;-1
28364;28365656;6393312;8387040;-0.056;1.044;-0.292;0.1845;0.492;-0.082;-1;-1;-1
28375;28375264;6389216;8387040;-0.06;1.048;-0.284;0.164;0.492;-0.1435;-1;-1;-1
28387;28387472;6390752;8387040;-0.04;1.04;-0.264;0.1435;0.4715;-0.123;-1;-1;-1
28399;28399704;6392800;8387040;-0.056;1.04;-0.268;0.205;0.492;-0.0615;-1;-1;-1
28411;28412784;6390240;8387040;-0.056;1.044;-0.272;0.1845;0.4305;-0.123;-1;-1;-1
28422;28422376;6394848;8387040;-0.044;1.036;-0.288;0.1845;0.4305;-0.0615;-1;-1;-1
28434;28434576;6393312;8387040;-0.048;1.04;-0.272;0.164;0.4715;-0.082;-1;-1;-1
28446;28446808;6390240;8386528;-0.052;1.052;-0.288;0.164;0.451;-0.041;-1;-1;-1
28459;28459912;6391264;8386528;-0.048;1.04;-0.28;0.1025;0.451;-0.0615;-1;-1;-1
28471;28472120;6392288;8386528;-0.06;1.044;-0.268;0.2255;0.4715;-0.1025;-1;-1;-1
28483;28484296;6391776;8386528;-0.064;1.052;-0.288;0.164;0.5125;-0.1435;-1;-1;-1
28495;28496512;6395872;8386528;-0.052;1.048;-0.28;0.1845;0.492;-0.082;-1;-1;-1
28506;28506976;6392800;8386528;-0.052;1.048;-0.308;0.3075;0.4305;-0.164;-1;-1;-1
28518;28519200;6393824;8386528;-0.06;1.04;-0.268;0.164;0.4715;-0.123;-1;-1;-1
28530;28531344;6390240;8386528;-0.056;1.056;-0.288;0.1845;0.4715;-0.1435;-1;-1;-1
28542;28543584;6392800;8385504;-0.06;1.048;-0.276;0.2255;0.492;-0.164;-1;-1;-1
28553;28554040;6392800;8385504;-0.056;1.044;-0.268;0.164;0.533;-0.1025;-1;-1;-1
28565;28566248;6395360;8385504;-0.068;1.068;-0.296;0.246;0.4715;-0.123;-1;-1;-1
28577;28578472;6393312;8385504;-0.056;1.044;-0.288;0.0615;0.492;-0.123;-1;-1;-1
28588;28588088;6394848;8385504;-0.052;1.044;-0.284;0.246;0.492;-0.123;-1;-1;-1
28600;28601144;6389216;8385504;-0.048;1.048;-0.272;0.205;0.492;-0.1025;-1;-1;-1
28612;28613344;6394848;8385504;-0.052;1.044;-0.28;0.1845;0.4305;-0.0205;-1;-1;-1
28624;28625552;6396384;8385504;-0.048;1.052;-0.276;0.328;0.41;-0.0615;-1;-1;-1
28635;28636032;6394848;8385504;-0.064;1.048;-0.28;0.2255;0.4305;-0.123;-1;-1;-1
28647;28648248;6389216;8385504;-0.056;1.052;-0.288;0.1845;0.4305;-0.164;-1;-1;-1
28659;28660448;6392288;8385504;-0.06;1.044;-0.272;0.205;0.492;-0.1025;-1;-1;-1
28672;28672688;6396384;8385504;-0.052;1.048;-0.28;0.205;0.451;-0.082;-1;-1;-1
28684;28684896;6394848;8385504;-0.052;1.04;-0.284;0.164;0.5125;-0.1025;-1;-1;-1
28696;28697072;6389216;8385504;-0.048;1.048;-0.288;0.205;0.4715;-0.2665;-1;-1;-1
28708;28709312;6395872;8385504;-0.056;1.056;-0.28;0.2665;0.4305;-0.1435;-1;-1;-1
28719;28719760;6392800;8385504;-0.052;1.04;-0.248;0.2665;0.4715;-0.164;-1;-1;-1
28731;28731944;6391776;8385504;-0.052;1.052;-0.276;0.164;0.451;-0.0615;-1;-1;-1
28743;28744200;6395360;8384992;-0.06;1.052;-0.284;0.164;0.492;-0.1025;-1;-1;-1
28755;28756384;6391776;8384992;-0.072;1.044;-0.272;0.246;0.4715;-0.082;-1;-1;-1
28766;28766824;6387168;8384992;-0.056;1.048;-0.272;0.164;0.492;-0.1435;-1;-1;-1
28778;28779008;6394336;8384992;-0.048;1.044;-0.276;0.1845;0.4715;-0.082;-1;-1;-1
28790;28791216;6392800;8384992;-0.048;1.056;-0.272;0.2255;0.41;-0.164;-1;-1;-1
28801;28801680;6392288;8384992;-0.056;1.032;-0.268;0.2255;0.4715;-0.041;-1;-1;-1
28813;28813896;6394848;8384992;-0.036;1.052;-0.288;0.164;0.533;-0.0205;-1;-1;-1
28825;28826096;6390752;8384992;-0.072;1.04;-0.272;0.164;0.4715;-0.1435;-1;-1;-1
28837;28838280;6394336;8384992;-0.064;1.06;-0.284;0.164;0.492;-0.1025;-1;-1;-1
28848;28848776;6391264;8384992;-0.06;1.048;-0.296;0.164;0.4715;-0.205;-1;-1;-1
28860;28860992;6398432;8384992;-0.04;1.048;-0.288;0.1435;0.492;-0.041;-1;-1;-1
28872;28873248;6394336;8384992;-0.064;1.048;-0.28;0.2255;0.533;-0.205;-1;-1;-1
28884;28885440;6388192;8384992;-0.048;1.048;-0.28;0.1435;0.574;0;-1;-1;-1
28895;28895896;6387680;8384992;-0.056;1.052;-0.264;0.246;0.369;-0.1435;-1;-1;-1
